"","segment_area_id","start_time","flow_type","volume","segment_name","state","city","functional_classification","descriptions","facility_types","lat","long","year","month"
"184",39,2022-12-01,"ped",325,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2022,"Dec"
"185",39,2023-01-01,"bike",356,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Jan"
"186",39,2023-01-01,"ped",450,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Jan"
"187",39,2023-02-01,"ped",472,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Feb"
"188",39,2023-02-01,"bike",395,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Feb"
"189",39,2023-03-01,"bike",426,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Mar"
"190",39,2023-03-01,"ped",505,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Mar"
"191",39,2023-04-01,"ped",617,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Apr"
"192",39,2023-04-01,"bike",681,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Apr"
"193",39,2023-05-01,"ped",709,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"May"
"194",39,2023-05-01,"bike",872,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"May"
"195",39,2023-06-01,"bike",811,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Jun"
"196",39,2023-06-01,"ped",626,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Jun"
"197",39,2023-07-01,"bike",805,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Jul"
"198",39,2023-07-01,"ped",584,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Jul"
"199",39,2023-08-01,"ped",597,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Aug"
"200",39,2023-08-01,"bike",823,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Aug"
"201",39,2023-09-01,"ped",547,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Sep"
"202",39,2023-09-01,"bike",739,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Sep"
"203",39,2023-10-01,"ped",557,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Oct"
"204",39,2023-10-01,"bike",683,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Oct"
"205",39,2023-11-01,"bike",440,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Nov"
"206",39,2023-11-01,"ped",447,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Nov"
"207",39,2023-12-01,"bike",279,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Dec"
"208",39,2023-12-01,"ped",370,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2023,"Dec"
"209",39,2024-01-01,"ped",383,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2024,"Jan"
"210",39,2024-01-01,"bike",226,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2024,"Jan"
"211",39,2024-02-01,"bike",363,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2024,"Feb"
"212",39,2024-02-01,"ped",465,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2024,"Feb"
"213",39,2024-03-01,"ped",535,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2024,"Mar"
"214",39,2024-03-01,"bike",490,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2024,"Mar"
"215",39,2024-04-01,"bike",667,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2024,"Apr"
"216",39,2024-04-01,"ped",670,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2024,"Apr"
"217",39,2024-05-01,"ped",522,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2024,"May"
"218",39,2024-05-01,"bike",713,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail","38.87896","-77.13847",2024,"May"
"219",46,2019-01-01,"bike",366,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Jan"
"220",46,2019-01-01,"ped",428,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Jan"
"221",46,2019-02-01,"ped",423,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Feb"
"222",46,2019-02-01,"bike",396,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Feb"
"223",46,2019-03-01,"ped",243,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Mar"
"224",46,2019-03-01,"bike",383,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Mar"
"225",46,2019-04-01,"ped",845,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Apr"
"226",46,2019-06-01,"bike",1502,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Jun"
"227",46,2019-06-01,"ped",780,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Jun"
"228",46,2019-07-01,"ped",663,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Jul"
"229",46,2019-07-01,"bike",1389,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Jul"
"230",46,2019-08-01,"ped",710,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Aug"
"231",46,2019-08-01,"bike",1447,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Aug"
"232",46,2019-09-01,"bike",1463,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Sep"
"233",46,2019-09-01,"ped",696,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Sep"
"234",46,2019-10-01,"ped",626,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Oct"
"235",46,2019-10-01,"bike",1062,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Oct"
"236",46,2019-11-01,"ped",461,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Nov"
"237",46,2019-11-01,"bike",638,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Nov"
"238",46,2019-12-01,"ped",362,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Dec"
"239",46,2019-12-01,"bike",410,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2019,"Dec"
"240",46,2020-01-01,"ped",461,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Jan"
"241",46,2020-01-01,"bike",555,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Jan"
"242",46,2020-02-01,"ped",481,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Feb"
"243",46,2020-02-01,"bike",528,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Feb"
"244",46,2020-03-01,"bike",1149,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Mar"
"245",46,2020-03-01,"ped",942,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Mar"
"246",46,2020-04-01,"ped",1096,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Apr"
"247",46,2020-04-01,"bike",1245,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Apr"
"248",46,2020-05-01,"ped",1227,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"May"
"249",46,2020-05-01,"bike",1850,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"May"
"250",46,2020-06-01,"ped",1114,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Jun"
"251",46,2020-06-01,"bike",1963,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Jun"
"252",46,2020-07-01,"ped",883,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Jul"
"253",46,2020-07-01,"bike",1703,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Jul"
"254",46,2020-08-01,"bike",1629,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Aug"
"255",46,2020-08-01,"ped",897,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Aug"
"256",46,2020-09-01,"bike",1634,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Sep"
"257",46,2020-09-01,"ped",880,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Sep"
"258",46,2020-10-01,"ped",828,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Oct"
"259",46,2020-10-01,"bike",1284,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Oct"
"260",46,2020-11-01,"bike",1044,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Nov"
"261",46,2020-11-01,"ped",752,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Nov"
"262",46,2020-12-01,"bike",525,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Dec"
"263",46,2020-12-01,"ped",587,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2020,"Dec"
"264",46,2021-01-01,"ped",649,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2021,"Jan"
"265",46,2021-01-01,"bike",490,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2021,"Jan"
"266",46,2021-02-01,"ped",572,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2021,"Feb"
"267",46,2021-02-01,"bike",325,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2021,"Feb"
"268",46,2021-03-01,"bike",943,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2021,"Mar"
"269",46,2021-03-01,"ped",810,"W&OD Trail (Bon Air Park-West)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in Bon Air Park W of Custis Trail, near Custis Memorial Parkway (Interstate 66), Patrick Henry Drive and Four Mile Run stream (Arlington County Trail ID: 1)","path/trail","38.87937","-77.13924",2021,"Mar"
